,0,1,2,3
256,"RT @Acosta: WH:  ""Earlier today, President Biden and the First Lady spoke on the phone to Senator Elizabeth Dole to express their sincere c…",-24.154073170528708,http://pbs.twimg.com/profile_images/1017784086973353985/rpwYi3nE_normal.jpg,Mon Dec 06 07:48:35 +0000 2021
257,"RT @Lady_Star_Gem: Can someone explain to me why the media doesn't ask Biden voters what they think?

They asked trump voters what they thi…",-24.154073170528708,http://pbs.twimg.com/profile_images/1410596213594853380/EHs885sJ_normal.jpg,Mon Dec 06 07:49:18 +0000 2021
181,"@EXPLICITAREA Hello there, come knock my DM. We could have some coffee, if you like.",-24.23018821390777,http://pbs.twimg.com/profile_images/1467391875669577728/oXK7hicL_normal.jpg,Mon Dec 06 08:06:46 +0000 2021
174,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/940136789481623553/9SXQAlo__normal.jpg,Mon Dec 06 08:03:36 +0000 2021
151,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1433323568176066567/LnTROYU1_normal.jpg,Mon Dec 06 07:56:45 +0000 2021
62,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1465877480967839745/1035NP2U_normal.jpg,Mon Dec 06 07:21:50 +0000 2021
39,"RT @Nothingjustthem: Hello Junhee ????? You're not cold like this ? 😱🙃

🔗:https://t.co/5MZW8Zhe1F
#ACE.#에이스 https://t.co/RaTsiszXMF",-24.23018821390777,http://pbs.twimg.com/profile_images/1464969157838053381/W_LEKBdX_normal.jpg,Mon Dec 06 07:14:07 +0000 2021
51,"RT @Sudhanshu2107: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/VqjY3…",-24.23018821390777,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:19:51 +0000 2021
113,"@itshayobami Hello please help me save my son life by spreading my post😢
https://t.co/4iV7tr3Q7j https://t.co/EbTwTXUwF5",-24.23018821390777,http://pbs.twimg.com/profile_images/1418585942839873536/wHzBLVjb_normal.jpg,Mon Dec 06 07:40:17 +0000 2021
50,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1465369559251054595/vjjWdubA_normal.jpg,Mon Dec 06 07:18:52 +0000 2021
111,"@QueenJPay Hello please help me save my son life by spreading my post😢
https://t.co/4iV7tr3Q7j https://t.co/EbTwTXUwF5",-24.23018821390777,http://pbs.twimg.com/profile_images/1418585942839873536/wHzBLVjb_normal.jpg,Mon Dec 06 07:40:07 +0000 2021
45,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1442398923742609410/xjHdZDRx_normal.jpg,Mon Dec 06 07:16:23 +0000 2021
30,@ilovesyIvee HELLO this is very cool i have never done this before hehe ^__^ https://t.co/CfuOMs3aTh,-24.23018821390777,http://pbs.twimg.com/profile_images/1467750213867560960/LCEkAB7p_normal.jpg,Mon Dec 06 07:10:54 +0000 2021
87,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1337632784416829440/AIxTKwJQ_normal.jpg,Mon Dec 06 07:30:36 +0000 2021
98,"@Girlboss_Olga Hello please help me save my son life by spreading my post😢
https://t.co/4iV7tr3Q7j https://t.co/EbTwTXUwF5",-24.23018821390777,http://pbs.twimg.com/profile_images/1418585942839873536/wHzBLVjb_normal.jpg,Mon Dec 06 07:35:04 +0000 2021
37,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1438928742848421890/lkCwhulh_normal.jpg,Mon Dec 06 07:13:56 +0000 2021
92,"RT @kushalmaths: Hello @RailMinIndia 
More than 1crore students are waiting for their exams. 

 #RailwayExamCalendarDo https://t.co/Vv70999…",-24.23018821390777,http://pbs.twimg.com/profile_images/1431876627424628739/t0ftMq4f_normal.jpg,Mon Dec 06 07:31:36 +0000 2021
260,RT @VickreyFan: I really think we should refer to the 2000-2012 coalition as the ME-2 coalition and refer to the Biden coalition as the NE-…,-24.27173530998855,http://pbs.twimg.com/profile_images/1465461402089443335/gy-gBcKg_normal.png,Mon Dec 06 07:51:07 +0000 2021
0,"Hello it's Nanis today, if there is anything I can help with please tweet me.^ NA",-24.412062079357074,http://pbs.twimg.com/profile_images/880379662496616448/E-JCUj7s_normal.jpg,Mon Dec 06 07:00:00 +0000 2021
188,"RT @Raci_Elon: ⭐️ Hello Raci Elon members, we will have a breakout and growth this December 😍",-24.58353732087692,http://pbs.twimg.com/profile_images/1461861084801945603/4WNe2oYO_normal.jpg,Mon Dec 06 08:09:16 +0000 2021
126,"Hello Coolwinks , i didn't received any refund till now. Any update on my refund @coolwinks_com @eyemyeye_com",-24.58353732087692,http://pbs.twimg.com/profile_images/1436067524831957009/xQIRVobz_normal.jpg,Mon Dec 06 07:47:23 +0000 2021
38,"RT @Novicuteee11: Hello bebyb✨✨
Available vcs trusted ✅
Instagram novisarahctk1 💦
Wa 081947953650
Real no hoax🍌🍌 https://t.co/IZ1aSTox4x",-24.58353732087692,http://pbs.twimg.com/profile_images/1441396750326001674/0odVYAb6_normal.jpg,Mon Dec 06 07:13:59 +0000 2021
47,"RT @kimyohan_diary: Hello RUi Ep. 52
How Yohan spend his day

#KIMYOHAN #김요한 #WEi #위아이 @WEi__official @WEi__member
https://t.co/nDzRRb1CF8",-24.745738984687748,http://pbs.twimg.com/profile_images/1442446189392121856/kU4rcal3_normal.jpg,Mon Dec 06 07:16:46 +0000 2021
138,"@KreekCraft Hello Kreek, i am a viewer of your channel and saw this on a random yt channel https://t.co/w7S20nXz7V",-24.8996188678504,http://pbs.twimg.com/profile_images/1467762077544689667/ber_8fp3_normal.jpg,Mon Dec 06 07:51:57 +0000 2021
6,"@elmaestro1896 @Jayecane 👋 Hello world! The ShibaETH is about to #FairLaunch !

🔥Releasing on the #BSC  
🔥Fair Laun… https://t.co/l0ETLo7CLB",-24.8996188678504,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:01:07 +0000 2021
197,"@The_crypto_Bank @heroes_td hello sir
Is This Your project only for elite investors. how  about others with small f… https://t.co/8bxRcKCkI6",-24.8996188678504,http://pbs.twimg.com/profile_images/1467327439843909634/agRMZ5M8_normal.jpg,Mon Dec 06 08:12:18 +0000 2021
86,hello does anyone here has a membership on wv but wont buy the kit .. dm me please 🥺,-24.8996188678504,http://pbs.twimg.com/profile_images/1467541933111201792/FyMfUCGm_normal.jpg,Mon Dec 06 07:30:16 +0000 2021
110,"RT @GullibleGizm0: Hello @Magic899 !

Please play WAIT FOR ME by Nadine Lustre. Thank you!

#TheMagicPop30 #BeTheMagic #MagicPop30

https:/…",-24.8996188678504,http://pbs.twimg.com/profile_images/1425372964128575496/G5xuA1yB_normal.jpg,Mon Dec 06 07:39:35 +0000 2021
162,"@iamsorryguysk @VogueKorea Hello  @VogueKorea
We have noted that only 6 members of BTS faces are seen on your websi… https://t.co/9xM8wEXuVR",-25.045989360358696,http://pbs.twimg.com/profile_images/1467640278584643585/DtQ_zqnC_normal.jpg,Mon Dec 06 07:59:18 +0000 2021
178,"RT @vijaygajera: Hello @samajwadiparty 

Are you ashamed of yourself for what you have done to the Hindus on this day?",-25.045989360358696,http://pbs.twimg.com/profile_images/1393084260278411268/9SiUbU-3_normal.jpg,Mon Dec 06 08:06:22 +0000 2021
135,@Warrior_Emperor Hello .. Are you interested in making an extra  KES 4800($48) daily with my company using your mob… https://t.co/2iEkQNdajJ,-25.045989360358696,http://pbs.twimg.com/profile_images/1465960285869690883/2XN4ICrI_normal.jpg,Mon Dec 06 07:51:08 +0000 2021
83,hello friends !! i want to share this shop on instagram (hanggang. friends) and they sell cute fan-made goodies☹️🤍… https://t.co/X0VLdCZpCR,-25.045989360358696,http://pbs.twimg.com/profile_images/1451349594852397074/YtitQjQr_normal.jpg,Mon Dec 06 07:29:43 +0000 2021
2,"RT @CEOAdam: An extraordinary CEOAdam-hosted screening at The Grove in LA tonight. “Being the Ricardos” was beyond spectacular, hello Oscar…",-25.045989360358696,http://pbs.twimg.com/profile_images/1355743225613443076/19r2GwqB_normal.jpg,Mon Dec 06 07:00:25 +0000 2021
74,"@NaverForKSJ @VogueKorea Hello @VogueKorea
 We note that only 6 members of BTS faces are seen on your website that… https://t.co/2bvH2RIFzQ",-25.045989360358696,http://pbs.twimg.com/profile_images/1466732971994537984/4QlZV8Q4_normal.jpg,Mon Dec 06 07:26:17 +0000 2021
141,"@ILVERMORNYxCA @yheonee hello birthday girl, @yheonee!

we wish you a day filled with happiness and a year filled w… https://t.co/VmK1p6eOja",-25.045989360358696,http://pbs.twimg.com/profile_images/1467515730912366595/_oQT5aeB_normal.png,Mon Dec 06 07:52:49 +0000 2021
13,"RT @thakkar_sameet: Hello @TOIIndiaNews  &amp; @htTweets the real name of accused is..

Mohd Sahil not Sahil kumar which you people reported.…",-25.185549407263373,http://pbs.twimg.com/profile_images/1327126914499293184/W9y4eUlz_normal.jpg,Mon Dec 06 07:05:54 +0000 2021
133,"RT @nga120214: 📻| Hello @VirginRadioDXB 💙!

Can you play HÃY TRAO CHO ANH by
@sontungmtp777 via your radio, please?

#STANWORLD #SonTungMTP…",-25.185549407263373,http://pbs.twimg.com/profile_images/1463691322015948800/0IbfckMC_normal.jpg,Mon Dec 06 07:50:11 +0000 2021
165,"RT @thakkar_sameet: Hello @TOIIndiaNews  &amp; @htTweets the real name of accused is..

Mohd Sahil not Sahil kumar which you people reported.…",-25.185549407263373,http://pbs.twimg.com/profile_images/1164766469642604544/eDC4RFBJ_normal.jpg,Mon Dec 06 08:01:10 +0000 2021
199,"@jinlacradas Hello @VogueKorea 
We note that only 6 members of BTS faces are seen on your website that features BTS… https://t.co/DQOjLAWoBs",-25.185549407263373,http://pbs.twimg.com/profile_images/1467455092727111683/dEKzOloL_normal.jpg,Mon Dec 06 08:12:34 +0000 2021
49,"RT @thakkar_sameet: Hello @TOIIndiaNews  &amp; @htTweets the real name of accused is..

Mohd Sahil not Sahil kumar which you people reported.…",-25.185549407263373,http://pbs.twimg.com/profile_images/1331161405119029249/4vedRR8W_normal.jpg,Mon Dec 06 07:18:44 +0000 2021
57,"@Namujoniee Hello @VogueKorea 
We note that only 6 members of BTS faces are seen on your website that features BTS… https://t.co/xtxLpbj35s",-25.185549407263373,http://pbs.twimg.com/profile_images/1467290708788793346/-HoHG5WN_normal.jpg,Mon Dec 06 07:21:24 +0000 2021
124,"RT @the_com_poser: Hello @smwcentral enthusiasts! I just uploaded my latest port, ""Schala and Janus"", a Chrono Trigger remix. Details can b…",-25.185549407263373,http://pbs.twimg.com/profile_images/1368137915155484673/gZjzrrAY_normal.png,Mon Dec 06 07:45:57 +0000 2021
121,"@far2late_ *mreow*   hello yes hi it is me

their interactions are so interesting like xd will call foolish his pet… https://t.co/8JGcUIuewh",-25.185549407263373,http://pbs.twimg.com/profile_images/1467354272576663553/NSlMV1Fd_normal.jpg,Mon Dec 06 07:44:32 +0000 2021
183,"RT @thakkar_sameet: Hello @TOIIndiaNews  &amp; @htTweets the real name of accused is..

Mohd Sahil not Sahil kumar which you people reported.…",-25.185549407263373,http://pbs.twimg.com/profile_images/1333857571397103616/p6aYsG-Y_normal.jpg,Mon Dec 06 08:07:09 +0000 2021
94,"Hello @hot995! 

I would love to hear ‘Bazinga’ by @SB19Official #SB19 on your radio. Could you play it? Thank you… https://t.co/nNsJ4oF279",-25.185549407263373,http://pbs.twimg.com/profile_images/1449745731934248964/aZt_R1PR_normal.jpg,Mon Dec 06 07:33:10 +0000 2021
46,RT @campbellclaret: Hello @metpoliceuk can you explain how this is consistent with your turning a blind eye to large gatherings in Downing…,-25.318904694975878,http://pbs.twimg.com/profile_images/1467219249206906884/iD4ldu5i_normal.jpg,Mon Dec 06 07:16:33 +0000 2021
34,"@Thapz__ Hello Fam, eish things are bad at home. It's like it gets worse everyday. We are struggling  alot. Im used… https://t.co/uzWRivTaS1",-25.318904694975878,http://pbs.twimg.com/profile_images/1394979110456279040/08bLfCBT_normal.jpg,Mon Dec 06 07:12:46 +0000 2021
43,"@1goonrich Hello Guys check this out. 
DELISH FINANCE
I have a high expectation for the project. Is going to be pro… https://t.co/9klPyFeAfj",-25.318904694975878,http://pbs.twimg.com/profile_images/1455077617728729088/xlIMb93f_normal.jpg,Mon Dec 06 07:15:50 +0000 2021
132,subscribe to hello fresh and you will never eat old food again literally never it’s in the contract you signed when… https://t.co/fVHjUbQ0u0,-25.318904694975878,http://pbs.twimg.com/profile_images/1445539922358652935/f8-SSwvN_normal.jpg,Mon Dec 06 07:50:02 +0000 2021
177,Hello @FetishNikki my name is Anthony. Can I interview you for my YouTube channel sometime? this is some of my work. https://t.co/Kl7MdkcpP6,-25.318904694975878,http://pbs.twimg.com/profile_images/1389802446415880192/ZjjG_U9z_normal.jpg,Mon Dec 06 08:06:14 +0000 2021
164,"hello ☻  i'm not new to #studytwt, #studytwtph, nd #lifetwt! just redoing my intro &gt;&lt;

Ꮺ yuu, 10th grade, will take… https://t.co/XrYtk5FOUr",-25.318904694975878,http://pbs.twimg.com/profile_images/1467480082306322439/MF5FtWwR_normal.jpg,Mon Dec 06 08:00:21 +0000 2021
90,"Hello @VogueKorea 
We note that only 6 members of BTS faces are seen on your website that features BTS special edit… https://t.co/LCAat3pin6",-25.318904694975878,http://pbs.twimg.com/profile_images/1453055167075692560/94kWXVL4_normal.jpg,Mon Dec 06 07:31:22 +0000 2021
76,"RT @KASNEBOfficial: @MakoriMakori14 Hello we shall communicate on the deadlines in due course follow the link below for our new syllabus
Ki…",-25.318904694975878,http://pbs.twimg.com/profile_images/1439474663231459330/28zGcE0J_normal.jpg,Mon Dec 06 07:26:29 +0000 2021
4,"Hello #edtwt !

I’m still thinking of a name to use around here but,

18 he/they asian 

Looking for mutuals ☺️ https://t.co/RgAZUeTtBh",-25.318904694975878,http://pbs.twimg.com/profile_images/1467749558184783877/b_oh3NWS_normal.jpg,Mon Dec 06 07:00:45 +0000 2021
179,"RT @IZONEGLOBALTWT: 💡 Hello WIZ*ONE,

Eunbi, Yuri, and IVE (with Yujin and Wonyoung) have been nominated on 31st High1 Seoul Music Awards…",-25.318904694975878,http://pbs.twimg.com/profile_images/1461992398418894855/JRkgST92_normal.jpg,Mon Dec 06 08:06:38 +0000 2021
147,"RT @Sarayt57967412: Michael carreon be like : hello mew ? Hello ??? When is my turn ??? 😑😑
Our mew mew is a shining diamond for real 🤭🤭🤭 ht…",-25.423837852814493,http://pbs.twimg.com/profile_images/1458940920943230980/mO-ixa0K_normal.jpg,Mon Dec 06 07:55:04 +0000 2021
134,"RT @Daily_JKUpdate: Hello JUNGKOOK lovers, please comment down ‘join’ if you want to be added to our streaming gc, must have:

▫️Spotify ac…",-25.446583538232264,http://pbs.twimg.com/profile_images/1464906872498966528/9mcpE8Hb_normal.jpg,Mon Dec 06 07:50:43 +0000 2021
118,@BTS_twt HELLO???,-25.45294476021485,http://pbs.twimg.com/profile_images/1447957784138375169/6YxUnYPY_normal.jpg,Mon Dec 06 07:42:35 +0000 2021
182,"RT @farahstahp: HELLO is anyone looking for a room to rent in ara damansara?

girls only
master bedroom
got heater, swimming pool, near lrt…",-25.569049521793026,http://pbs.twimg.com/profile_images/1461735251105882113/pEwt9Cjx_normal.jpg,Mon Dec 06 08:06:48 +0000 2021
185,"RT @bmay: Hello again. In case anyone still isn’t paying attention, your government is actively planning to overthrow the rule of law and p…",-25.569049521793026,http://pbs.twimg.com/profile_images/1307767725595521026/Xt6dU7dd_normal.jpg,Mon Dec 06 08:07:30 +0000 2021
71,"RT @NaverForKSJ: Hello @VogueKorea
 We note that only 6 members of BTS faces are seen on your website that features BTS special edition.
We…",-25.569049521793026,http://pbs.twimg.com/profile_images/1466732971994537984/4QlZV8Q4_normal.jpg,Mon Dec 06 07:25:35 +0000 2021
70,"ー #aethersforms

❝ Hello there, Ceres. The pronouns I use are he/they. ❞

/ you too ceres I hope you have a lovely… https://t.co/f5NwF2B8Ul",-25.569049521793026,http://pbs.twimg.com/profile_images/1467748988040347648/tizWdPbZ_normal.jpg,Mon Dec 06 07:25:27 +0000 2021
88,"RT @bmay: Hello again. In case anyone still isn’t paying attention, your government is actively planning to overthrow the rule of law and p…",-25.569049521793026,http://pbs.twimg.com/profile_images/1352416162592788481/TSmK35yu_normal.jpg,Mon Dec 06 07:30:48 +0000 2021
128,"RT @kwonleescart: hello will post lang uli desperada na talaga 😓🙏🏻

where: @.hoshibug
when: dec 6 (monday) 8pm

mine SET 8 payo for @kwonle…",-25.569049521793026,http://pbs.twimg.com/profile_images/1463538713120882688/Hm74SyIV_normal.jpg,Mon Dec 06 07:48:50 +0000 2021
19,"RT @camilascabello: hello besties, i need more camila stans in my tl! can you help me with a rt to find them pls? &lt;3",-25.569049521793026,http://pbs.twimg.com/profile_images/1453547397401952257/rkptrIH6_normal.jpg,Mon Dec 06 07:07:54 +0000 2021
7,"RT @feetbitstore: Hello Monday! 

Another chance to grab a pair of Vans at 20% off. 

Tap link below to shop with discount code VANSMONDAY…",-25.569049521793026,http://pbs.twimg.com/profile_images/1370382550435299330/1BDJe1m9_normal.jpg,Mon Dec 06 07:01:26 +0000 2021
8,"RT @bmay: Hello again. In case anyone still isn’t paying attention, your government is actively planning to overthrow the rule of law and p…",-25.569049521793026,http://pbs.twimg.com/profile_images/1423546580607643649/hGiS9otP_normal.jpg,Mon Dec 06 07:02:01 +0000 2021
167,"RT @JoanKatusiime4: Hello Everyone..
Do you Want to CHOP OFF the FAT Belly or WEIGHT &amp; be More Healthier With KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1463132068624445452/iBJo0xo2_normal.jpg,Mon Dec 06 08:02:11 +0000 2021
69,"RT @dykerani: HELLO #MumbaiTwitter
I'm looking for 2 queer roommates to share this 2bhk with me! Its an unfurnished 2 bath flat with a modu…",-25.686711661252872,http://pbs.twimg.com/profile_images/1426764963478007808/0CqnY7Nq_normal.jpg,Mon Dec 06 07:24:53 +0000 2021
143,"RT @mwplino: hello im grayshel moved from @solaceskz, please help me find stay moots ( esp filo ) rt to spread pls thank you &lt;3",-25.686711661252872,http://pbs.twimg.com/profile_images/1466315014130733056/_fTXBzdx_normal.jpg,Mon Dec 06 07:53:53 +0000 2021
80,"wts lfb ph nct dream 127 

haechan hello future 'future' kihno pc
chenle hot sauce ar pc
mark 2nd ace kit pc logo b… https://t.co/WpuPIJTYwS",-25.686711661252872,http://pbs.twimg.com/profile_images/1412011166000246785/J5Wy3x_B_normal.jpg,Mon Dec 06 07:28:37 +0000 2021
122,"RT @CharlesLuswata1: Hello Everyone.
Do you Want to Chop off the Fat Belly or Weight &amp; be More Healthier take KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1465814104006750210/7Ju9Nc5k_normal.jpg,Mon Dec 06 07:44:37 +0000 2021
190,"RT @diamantstella: Hello Axie fam! We are looking for talented, passionate Scholars to join our DN Guild! If you and anyone you know is int…",-25.686711661252872,http://pbs.twimg.com/profile_images/1461862173144084480/AvumO62b_normal.jpg,Mon Dec 06 08:09:34 +0000 2021
63,"WAIT... @TheChiefz DAY &lt;3 HELLO CHIEF YOU ARE NICE N FUNNY HAVE A NICE BDAY (PS: If I have got the date wrong, plea… https://t.co/BNkxM4uwa9",-25.686711661252872,http://pbs.twimg.com/profile_images/1442062049123569669/iqaWLISC_normal.jpg,Mon Dec 06 07:21:52 +0000 2021
10,"RT @anxieji: hello po this is kathy (@eightcrystals' second acc), not new to stay twt. kindly rt to help me find filo stay moots po",-25.686711661252872,http://pbs.twimg.com/profile_images/1467088780117286918/4SU34hNP_normal.jpg,Mon Dec 06 07:02:45 +0000 2021
140,"RT @hycklab: here’s a glimpse of haechan’s busy 2021: Loveholic (5 songs), Dino ABC (2 vers) Hot Sauce + Hello Future (13 songs), Maniac, S…",-25.686711661252872,http://pbs.twimg.com/profile_images/1441031059601334272/x81vIH3X_normal.jpg,Mon Dec 06 07:52:13 +0000 2021
56,"RT @CharlesLuswata1: Hello Everyone.
Do you Want to Chop off the Fat Belly or Weight &amp; be More Healthier take KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1456250445618364420/luUFF8Q0_normal.jpg,Mon Dec 06 07:21:19 +0000 2021
168,"RT @lindaosifo_: Hello Twitter NG

Here a chance to shop &amp; save this December when you Shop on jumia with my voucher code (DCNREAL) to get…",-25.799932645201416,http://pbs.twimg.com/profile_images/1432644679959523331/U64n17my_normal.jpg,Mon Dec 06 08:02:12 +0000 2021
73,"RT @CathyNaks: Hello Everyone..
Do you Want to CHOP OFF the FAT Belly or WEIGHT &amp; be More Healthier With KIM WEIGHT LOSS COFFEE!

100% Natu…",-25.799932645201416,http://pbs.twimg.com/profile_images/1435850059510341633/F8KCe5G7_normal.jpg,Mon Dec 06 07:25:58 +0000 2021
65,"RT @Lummie_bels: Hello FAM🤝.our end of the year sales is starting 12th of December and it will end on 18th of December.

Wishing you a pros…",-25.799932645201416,http://pbs.twimg.com/profile_images/1294631547530874881/Ui6sstK8_normal.jpg,Mon Dec 06 07:22:18 +0000 2021
26,"RT @yourshawtybeyb: Hello again everyone!!! Help me reach this again, I need 2k rts if we reach this fast extra $🔥🔥🔥

Goal:
-2k rts
-must f…",-25.799932645201416,http://pbs.twimg.com/profile_images/1467347507151708160/mSKJIagr_normal.jpg,Mon Dec 06 07:09:56 +0000 2021
176,"RT @Mishotobi: Hello @elonmusk
Now is the time to support Baby Doge
We are now a society of one million people
Baby Doge Holders is 1,018,9…",-25.799932645201416,http://pbs.twimg.com/profile_images/1459597717672321024/7XMdHe6Q_normal.jpg,Mon Dec 06 08:04:35 +0000 2021
170,"RT @95_TimeFM: Hello my darlings 🥰, how was your weekend? It's a brand new week and well it's a #MoodyMonday . #Pesh is on #TheBench to mak…",-25.909035577714036,http://pbs.twimg.com/profile_images/1451773381397856257/mN6E1CG6_normal.jpg,Mon Dec 06 08:02:45 +0000 2021
64,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1466441953453785091/6yB4ClKY_normal.jpg,Mon Dec 06 07:22:16 +0000 2021
21,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1466375796407226374/ItC_raIT_normal.jpg,Mon Dec 06 07:08:31 +0000 2021
93,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1463821431016460292/r9stKhcf_normal.jpg,Mon Dec 06 07:31:40 +0000 2021
79,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1455210465357746178/4DTsyoXX_normal.jpg,Mon Dec 06 07:28:10 +0000 2021
31,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1467293663273259010/YwsFEHKJ_normal.jpg,Mon Dec 06 07:11:17 +0000 2021
161,"Hello, Hardship https://t.co/beLAvAblTW",-26.31599097757019,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:59:15 +0000 2021
58,@md_atlas Hello! ❤️🧑🏻‍🦱,-26.31599097757019,http://pbs.twimg.com/profile_images/1454253095895302144/B134yff7_normal.jpg,Mon Dec 06 07:21:30 +0000 2021
35,RT @punyan4d: HELLO.....?!&amp;(!*? https://t.co/EfTJ79UPLp,-26.98542163151282,http://pbs.twimg.com/profile_images/1450759451376422912/UUL79plD_normal.jpg,Mon Dec 06 07:13:38 +0000 2021
18,RT @jngwdz: HELLO?+?+?+? #VERIVERY_US_TOUR_LA https://t.co/ywnqgKfWzF,-27.53238630189469,http://pbs.twimg.com/profile_images/1465630396993839104/pk0aO66a_normal.jpg,Mon Dec 06 07:07:27 +0000 2021
25,RT @5ameer13: @NataliaBree1548 Hello! https://t.co/hNMGWZLfnq,-27.53238630189469,http://pbs.twimg.com/profile_images/1429321051381669889/xK6mpwuH_normal.jpg,Mon Dec 06 07:09:32 +0000 2021
81,RT @rueonfilm: LIKE HELLO!.!.$/$/&amp;/ https://t.co/N1iF3zCmlh,-27.53238630189469,http://pbs.twimg.com/profile_images/1465904445070340098/I7eMt-4T_normal.jpg,Mon Dec 06 07:28:59 +0000 2021
137,"@Dearesttbby hello, thank u for this",-27.994838341376465,http://pbs.twimg.com/profile_images/1466390064519282691/c2ZSaDAB_normal.jpg,Mon Dec 06 07:51:31 +0000 2021
44,"Are you gonna let me in? 
Hello?",-28.39543251925003,http://pbs.twimg.com/profile_images/1462661324203339776/Dk7yEOVi_normal.jpg,Mon Dec 06 07:16:12 +0000 2021
36,@purpledKYS @PlanetDuckk THATS SO FUCKING COOL HELLO???,-28.39543251925003,http://pbs.twimg.com/profile_images/1466105833817792515/93ih9IFS_normal.jpg,Mon Dec 06 07:13:42 +0000 2021
23,@yunosdimplesss hello. have a good day bestie!,-28.39543251925003,http://pbs.twimg.com/profile_images/1467397636429082627/yM701Fx8_normal.jpg,Mon Dec 06 07:09:12 +0000 2021
157,"hello, come join me #teen #sex #ass https://t.co/y0xfWIRxTr",-28.748781626219184,http://pbs.twimg.com/profile_images/646057539151527936/hvMQPrmG_normal.jpg,Mon Dec 06 07:59:02 +0000 2021
66,"@nakajima_jinko ""Oh, hello! [I wave at the Atsushi]",-28.748781626219184,http://pbs.twimg.com/profile_images/1447441492373610502/QQwCXABe_normal.jpg,Mon Dec 06 07:22:35 +0000 2021
146,@KiguRoomie Are you trying to jam your fingers into my mouths hello?,-29.851955966595135,http://pbs.twimg.com/profile_images/1461289429553717249/f2FBg5SO_normal.jpg,Mon Dec 06 07:54:59 +0000 2021
263,"RT @RitaPanahi: ‘Confidence in US military drops 11 percent under Biden’

 https://t.co/W99kR7DE7A",-29.851955966595135,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:57:20 +0000 2021
237,"RT @RitaPanahi: ‘Confidence in US military drops 11 percent under Biden’

 https://t.co/W99kR7DE7A",-29.851955966595135,http://pbs.twimg.com/profile_images/1349196316077920261/dOR92ZlU_normal.jpg,Mon Dec 06 07:19:37 +0000 2021
153,"RT @RitSanPat_: ""Hello there…..""#rubinadilaik

Queen is Back in B Town!!
#RubiHolics 

🔗https://t.co/NWpvYkTIU0 https://t.co/kkCOD0VMGN",-30.074279883056295,http://pbs.twimg.com/profile_images/1449593973295628288/c7oR-mP__normal.jpg,Mon Dec 06 07:56:50 +0000 2021
